price,title
$12.30,Abd Detergent Liq 2L
$5.90,Kodomo Baby Softener 1L
$7.65,Kodomo BB L/D'gent L/Sud Ref 900ML+CONT
$6.60,Pureen Liquid Cleanser No Flavour 750ML
$8.50,J&J Shw Foam 24HR Lasting HYD.750ML
$9.10,J&J Shw Foam Bedtime 1L (S)
$8.50,J&J Shw Foam Melt Away Stress 750ML
$11.95,J&J Shw Foam Regular 2X1L
$8.50,J&J Shw Gel Oxygen Fresh 750ML
$4.50,Kodomo Baby Lotion Powder 200ML
$1.80,Kodomo B/Powder S/Comfort 2X50G
$1.35,J&J Baby Bedtime Powder 100G
$5.80,Kodomo Baby Powder 2X500G
$4.75,J&J Powder Bedtime 2X500G
$6.70,Panadol Syrup For Children 60ML
$3.60,Mopiko Ointment 20G
$6.60,Kodomo Cooling ADHESIVE(8H) 6S
$4.00,Mandarin Yu Yee Oil 22ML
$2.20,Mandarin Yu Yee Oil 10ML
$3.20,Pureen Wipes 100S
$18.00,Ba Wang Shp H/Fall 200ML+CD 200ML
$5.75,Mamy Poko Baby Wipes 2X80S
$5.75,Mamy Poko Baby Wipes A/Bacterial 2X76S
$8.70,Ba Wang Shp Nutri Moisturing 400ML
$5.95,Safi Shayla Shampoo H/Fall Control 320ML
$10.95,Huggies G/Care Baby Wipes 3X80S
$3.95,Huggies G/Care Baby Wipes 3X20S
$5.95,Safi Shayla Shampoo S&Manageable 320ML
$5.95,Safi Shayla Shampoo Anti Dandruff 320ML
$2.60,Pureen Pacifier Chain(Dolphin)
$3.50,Pureen Brush W/Sponge Tip NBY06
$4.90,Aquafresh Milk TEETH(0-2 Yrs)T/Brush 1S
$3.35,Pureen W/Filled Teether-O WFT025
$1.95,Between T/Brush Hard
$1.95,Between T/Brush Soft
$11.90,Colgate 360 Charcoal Gold Uhx B1G2ND50%
$11.50,Colgate 360 Optic White B2F1
$4.70,E-Clairol D/Straight H/Cond 300ML
$4.70,E-Clairol Colour Me Shiny H/Cond 300ML
$4.70,E-Clairol BREAK'S Over H/Cond 300ML
$4.70,E-Clairol Hello Hydration H/Cond 300ML
$6.00,Clairol Cond Hel.Hydration 300ML
$3.95,E-Darlie D/Action T/Paste 2X200G
$2.25,E-Darlie Double Action T/Paste 200G
$7.80,Darlie T/P D/Action 2X225G+L/TUNES Btl
$1.10,Darlie T/Paste (S)50G
$3.05,Darlie T/Paste (S)175G
$12.90,Listerine AB M/Wash Total Care 1L+250ML
$8.60,Bactidol Mw 250ML
$8.50,Polident O'NIGHT + WH'G Cleanser 36S
$12.90,Polident 5MINS Exp D'TURE Cleanser 72S
$12.90,Polident O/Night Wht D'TURE Cleanser 72S
$5.80,Mandom L/Keep Gel(Wet Hard) 225G
$5.80,Mandom L/Keep Gel(S/Hard) 225G
$6.80,Gatsby Styling Gel (Wet&Hard) 200G
$9.20,Gatsby Set&Keep Spray(S/Hard) 180G
$9.60,Gatsby Mov.Rubber Air Rise 80G
$3.90,Adidas Shw Gel Ice Dive 250ML
$3.90,Adidas Shw Gel Pure Game 250ML
$3.90,Adidas Shw Gel Team Force 250ML
$4.75,Dettol Barsoap Radiance (4+1)X110G
$3.35,Dettol Shower Gel Lasting Fresh 250ML
$2.60,Budlet Florida Water 195ML
$8.95,Dashing Active Spray 100ML
$8.95,Dashing Cool Spray 100ML
$4.90,Denim After Shave Original 100ML
$4.35,Dove Deo R/On Original 40ML
$4.90,Eagle's Henna Black 10G
$4.90,Eagle's Henna Brown 10G
$5.80,Lifebuoy Hw Activfresh 3X200ML
$3.90,Dettol H/Wash Foaming Lav 250ML
$6.65,Dettol H/Wash Skincare Liq 250ML 2+1
$2.50,Dettol Sensitive H/WASH(REF)225ML
$2.50,Dettol H/Wash Org Liquid 225ML
$4.70,Ginvera Bio Lite Olive Oil 150ML
$9.90,Essential Moist F. Free H.Mask 200G
$9.90,Essential Nour. B Defence H.Mask 200G
$6.50,Essential Moist F. Free Treatment 180G
$6.50,Essential Nour. B.Defence Treatment 180G
$15.90,Bifesta Cleansing Moist Sht 46S
$15.90,Bifesta Cleansing Tightening Sht 46S
$33.90,Bio-Ess B'nest+P'tides P/C'sule Ess 30ML
$8.30,Oxy 10 25G
$6.50,Oxy 5 25G
$5.50,Gillette Blue Ii Plus 5S+1S
$9.25,Schick Silk Effect Kit 2S
$5.40,Gillette Foam Menthol 175G
$6.20,Schick Silk Effect Refill 3S
$8.90,Schick Hydro Sensitive Gel 238G
$9.90,Nivea Mois Caring Milk 400ML
$13.90,Nivea Ex WHI'G Cell Repair&Protect 400ML
$13.90,Nivea Ex WHI'G Skin Therary Spf 15 350ML
$9.90,Nivea Lotion Happy Time 400ML
$9.90,Nivea Intensive Caring Milk 400ML
$4.65,Adore Dreamy Nights (Night Use) 8S
$5.85,Adore Active Days (Day Use) 16S
$5.30,Adore Daily Freshness Pantyliner 30S
$9.95,Kotex Kss O/N Wings 20'S(TP) 28CM
$9.95,Kotex Kss O/N Wings 18'S(TP) 32CM
$21.80,"Prevail Ex ABSORB(S)ADULT20-30""(51-86CM)"
$12.90,Prevail Protective Adult Pants M 10S
$12.90,Prevail Protective Adult Pants L 10S
$5.60,Softess Adult Diapers M 10S
$5.60,Softess Adult Diapers L 8S
$3.50,Cadbury Choclairs Caramel Jar 190G
$7.90,Cadbury Enjoy Gift Box 175G
$8.45,Cadbury Favourites 320G
$3.90,JULIE'S HERSHEY'S C/Waffles 126G
$7.90,Cadbury Glow 160G
$11.90,Cadbury Glow 240G
$0.94,Meiji Yan Yan Strawberry Banana 44G
$0.94,Meiji Yanyan Double Cream 44G
$3.99,ARG Blueberry 125G
$1.25,AUS Navel Orange (Jumbo)
$6.90,Midamar Turkey Bacon Strips 340G
$1.50,E/Pot Green Curry Paste 100G
$0.94,Meiji Yan Yan S'BERRY 50G
$0.94,Meiji Yan Yan Choco 50G
$3.49,CHN Feng Shui Pear 4s
$0.70,CHN Fuji Apple
$3.80,Sunnygold Turkey Bacon 200G
$2.30,Sunnygold Picnic Ham Chicken 200G
$1.95,BABA'S Garam Masala Mix 70G
$1.95,BABA'S Briyani Spice 70G
$0.94,Meiji Yan Yan Vanila 50G
$3.49,CHN Golden Pear 4s
$1.10,CHN Broccoli
$0.90,Ayam Baked Beans 230G
$3.50,Ballgus Chicken Cheese Sausage 200G
$2.90,Ballgus Chicken Sausage 200G
$1.20,BABA'S Cumin Powder 70G
$1.00,BABA'S Fennel Powder 70G
$1.50,Lee Marie Biscuit 350G
$1.75,Lee Cream Cracker 420G
$1.10,CHN Old Garlic 250G
$1.25,CHN White Buna Shimeji Mushroom 150G
$0.90,Ayam Baked Beans Light 230G
$1.10,Ayam Cheez Beans 230G
$4.10,Synear Chive Dumpling 450G
$4.20,Yang Yang Dumpling Pork Cabbage 20X15G
$1.50,LKK Soup Base Pork Bone 50G
$3.60,Lee Strawberry Biscuit 20S
$3.60,Lee Choco Cream Biscuit 20S
$1.70,FRANCE Potatoes 1.2KG
$1.45,Ayam Baked Beans 425G
$1.45,Ayam Baked Beans Spicy 425G
$4.10,Synear Celery Dumpling 450G
$1.50,LKK Chicken Soup Base 60G
$1.50,LKK Mos Drunken Chkn Soup Base 60G
$3.60,Lee Coffee Cream Bis 20S
$1.20,H/Seng Teddy Chocolate Biscuit 120G
$0.90,KOR/MYS/TWN Enoki Mushroom 200G
$2.20,Mei Way Spiced Pork Cube 142G
$4.20,Yang Yang Dumpling Pork Chive 20X15G
$4.40,Yang Yang Xiao Long Bao 12X25G
$1.50,LKK Mos Black P/Pork Bone Soup Base 60G
$1.50,LKK Black Bean Chicken 50G
$2.40,H/Seng Sesame Biscuits 158G
$4.95,Alive Energise Almond Nut Bars 6X33G
$1.20,Mei Way Pork Mince With Bean Paste 180G
$4.05,Mei Way Stewed PORK(SLICED)397G
$1.75,Mazedar FRZ Onion Paratha 5S 400G
$2.50,Mazedar Spring Roll Pastry (10'X10')700G
$2.60,House Brand Chicken Biryani Masala 300G
$2.60,House Brand Fish Biryani Masala 300G
$2.10,H/Seng Big Marie 298G
$1.95,Khong Guan Asst Biscuit 200G
$4.95,Alive Muesli Bar Oats&Choc 6X33G
$3.90,Anchor Cheddar Cheese Slices 200G
$3.85,Mei Way Pork Leg With Mushrooms 397G
$1.95,Codfo Pork&Ham 198G
$1.29,Mazedar Samosa Pastry Skin (3'X8') 200G
$5.60,Adriano Spring Roll 500G
$2.60,House Brand Mutton Biryani Masala 300G
$1.95,Khong Guan Lemon Puff 200G
$2.65,Bahlsen Zoo Biscuit 100G
$3.30,Anzen Organic Oats Instant 500G
$3.30,Anzen Organic Oats Regular 500G
$2.75,Mili Fried Dace W/Veg 184G
$2.75,Mili Fried Dace B/Beans 184G
$5.60,Adriano Samosa 600G
$2.60,House Brand Vegetable Biryani MASALA300G
$2.60,House Butter Chicken Masala 300G
$2.65,Bahlsen Leibniz Zoo Jungle Cocoa 100G
$2.65,Bourbon Kikori No KIRIKABU(N)66G
$7.95,Atlantic Sea Grouper Steak 1KG
$1.80,Min Gui Instant Jelly Fish Org 150G
$1.30,Min Gui Instant Kelp 150G
$1.40,Dodo Fried Fish Roll 180G
$1.80,Dodo Otah Fish Cake 200G
$3.95,Wohhup Sweet&Sour Sauce 350G
$4.25,House Vernmont Curry Mild 125G
$2.00,Bourbon Dobutsukko Yume 57G
$2.00,Bourbon Kidorikko Bis 55G
$1.99,Chicken Boneless Leg (PKT)200G
$1.85,Chicken Drumstick (Pkt) 450G
$0.90,Farmland Sardines Tomato Sauce 155G
$1.80,Dodo Cheese Tofu Fish Cake 200G
$1.80,Dodo Chilli Fish Ball 200G
$4.20,S&B Golden Curry Mild 100G
$4.15,S&B Golden Curry Med.Hot 100G
$1.80,Khong Guan Cream Crackers 300G
$9.90,Croco Farm Crocodile Flank Meat 250G
$8.65,Danpo Chicken 3-JOINT Wings 2KG(IQF)
$9.30,H/Family Pacific Clams 425G
$33.80,H/Family Premium NZ Abalone 425G(12UNIT)
$1.80,Dodo Fishball Premium 200G
$4.20,S&B Golden Curry Hot 100G
$4.20,Yamasa Sushi Shoyu 200ML
$1.75,Khong Guan Cheese Cracker 200G
$2.45,JULIE'S Wheat Cracker 250G+50G
$1.90,100PLUS 1.5L
$12.50,100PLUS 24X325ML
$36.80,H/Family Pre.Aust Abalone 425G (12 Unit)
$34.80,H/Family Australia Baby Abalone 425G
$2.55,KELLY'S German Bierschinken 150G
$2.55,KELLY'S Switzerland Ham&Cheese 150G
$5.80,Shoda Fumi I/Tsuyu Sauce 400G
$3.70,LKK Premium Light Soy Sauce 500ML
$2.55,JULIE'S Sugar Crackers 260G
$3.60,H/Family Cream Crackers 36S 792G
$0.75,100PLUS 325ML
$1.20,100PLUS 500ML
$7.80,H/Family Braised Top Shell 425G
$2.95,N'NIEN Nama Asage Miso Soup 57G
$2.55,KELLY'S German Jagdwurst Hunter 150G
$2.55,KELLY'S Japanese Arabiki 150G
$2.00,LKK Superior Soy Light 500ML
$3.25,LKK Seafood Soy Sauce 410G
$1.15,W/Want Crunchy Wafer 60G
$4.35,100PLUS 6X325ML
$3.95,A1 Abalone Noodle 150G
$1.10,Swanson Clear Chicken Broth 250ML
$3.60,Swanson Ckn Broth 1L
$2.90,KELLY'S Smoked B/F Ham Roll 200G
$1.85,T/Bites Roti Prata Plain 325G
$2.75,Bachun Oyster Sauce 430ML
$2.75,Bachun Mushrom Veg Oyster/S 430ML
$1.20,Aladdin Ice Cream Cones 12S
$2.45,Aladdin Combi Wafers 18S
$2.65,A1 Instant Bee Hoon 10X50G
$1.85,Campbell Crm Of Mushroom M 3X22G
$1.85,Campbell C/Of Chicken(M) 3X22G
$6.95,S/Home Roti Pratha Plain 1.3KG
$3.60,As-Sufi Instant Prata 700G
$5.70,LKK Panda Oyster Sauce 907G
$1.60,Aladdin Cup Cone Wafer 50G
$3.30,Apl Wafle Stick Choc 30X11G(1044A)
$3.60,Chill Minced Beef 220G
$2.65,A1 Instant Kway Teow 400G
$15.95,Borges E/Virgin Olive Oil 1L
$0.80,Narcissus Braised Peanuts 170G
$0.65,Narcissus Pickled Lettuce 182G
$6.55,Mazedar FRZ Plain Paratha Eco 30S 2.4KG
$6.75,T/Bites Roti Prata Plain 1950G
$3.70,LKK Golden Veg Oyster M'ROOM Sauce 510G
$1.65,Sin Guo Deluxe Oyster Sauce 250G
$3.20,Calbee Big Bag P/Chips Hot&Spicy 180G
$3.60,Chill Omasum Beef
$5.30,JF Chill Stir-Fry Beef Cubes 200G
$8.80,Borges E/Virgin Olive Oil 500ML
$3.70,Amocan Curry Chicken 300G
$1.10,H/Family Mushrooms 425G New
$4.55,Yummy L'ZHI M/Abalone Sauce 200G
$4.50,T/Bites Potato Samosa 400G
$3.20,T/Bites Fluffy Wedges 500G
$0.25,H/Family Fine Salt 250G
$0.40,H/Family Fine Salt 500G
$3.20,Calbee Big Bag Potato Chips Seaweed 165G
$2.25,Amica P/Chips Original Salted 100G
$5.30,JF Chill Stir-Fry Beef Slices 200G
$2.80,Chill Mutton Tripes 200G
$0.90,Ayam Baked Beans 230G
$0.70,Mili Braised Peanut 170G
$1.35,Wei-Chuan Fried Gluten 170G
$2.70,G/Phoenix French Fries Shoestring 1KG
$2.70,G/Phoenix French Fries Crinkle Cut 1KG
$0.35,Bowl Brand Salt 250G
$0.50,Bowl Brand Salt 500G
$1.95,Amica P/Chips Chips Ketchup 100G
$2.95,Amica Eldorada Salted Chips 130G
$8.50,Singourmet Beef Shabu 500G
$1.45,Ayam Baked Beans 425G
$1.45,Ayam Baked Beans Light 425G
$1.35,Wei-Chuan Fried Gluten/Peanuts 170G
$5.20,G/Phoenix H/Brown Patties 1276G(20S)
$1.40,Bowl Brand Salt 3KG
$1.00,Aftificial Vinegar 640ML
$2.90,Binbin R/Crackers Spicy Snow 145G
$8.50,Singourmet Beef Sukiyaki 500G
$1.45,Ayam Baked Beans Spicy 425G
$4.50,Abalone Slice Taiwan 300G
$1.95,Mili Veg Mock Abalone 280G
$1.95,Mili Mock Duck 280G
$8.95,Ayamas Hot&Spicy Drummet&Mid Wings 850G
$1.65,Hengxin Zhenjiang Aromatic Vinegar 500ML
$8.90,15XMAS Christmas Tree 40CM DC73-2013
$2.40,Chinatown Muah Chee 230G
$1.70,Kerk Deluxe CRACKER(VEGETABLE)168G
$7.85,Singourmet Vp Beef Cube 500G
$5.85,Singourmet Minced Beef 500G
$3.70,All Big Golden Fish Solo 200G
$2.20,All Big Mini Chikuwa 250G
$1.95,Mili Luo Han Zhai 280G
$2.05,Credo Attap Seed 360G
$7.35,Ayamas Red Hot Crispy Fried Chicken 850G
$9.50,Ayamas Breaded DRUMMET(OR)850G
$2.35,Qixiuquan Shansi Vinegar 450ML
$4.05,SL Black Rice Vinegar 750ML
$6.90,15XMAS Christmas Tree 30CM DC73-2004
$8.90,15XMAS Christmas Tree 30CM LX12-2015C
$1.40,Dlai Muruku 170G
$2.30,Maretti Bruschette Mixed Vegetables 70G
$9.65,Singourmet Lamb Shabu Shabu 400G
$6.95,Singourmet Lamb Shoulder Chop 500G
$4.40,All Big Mini Crab Bites 500G
$3.70,All Big Mini Salmon 200G
$1.75,Ice Cool Lychee Delight 565G
$2.30,Ice Cool Honey Sea Coconut 565G
$7.95,Ayamas Crispy Fried CKN(OR)850G
$9.25,Kizmiq Jpn E/Cr F/Boneless Ckn Thigh 1KG
$4.60,Chee Seng B/Sesame Oil 320ML
$1.25,Laoganma Chilli Chinese Cabbage 188G
$7.95,15XMAS Christmas Tree LX12-2015A
$3.00,15XMAS Chrstmas Tree 60CM
$4.90,Beardy Great Monster Lollipop 250G
$1.30,Beardy Monster Lollipop 10S
$6.95,Singourmet Vp Mutton Cube 500G
$2.00,Chicken Minced (PKT)180G
$2.80,A1 Instant Ckn Curry Sauce 240G
$1.95,Ice Cool Longan 565G
$1.95,Ice Cool Tropical F/Cocktail 850G
$3.55,Bibik's Seafood Ring 300G
$2.95,Bibik's Fish Fillets 500G
$2.15,Laoganma Chilli In Oil 210G
$2.15,Laoganma Spicy Chilli Crisp 210G
$3.50,Cadbury Choclairs Caramel Jar 190G
$7.90,Cadbury Enjoy Gift Box 175G
$4.90,Beardy Scary Lollipop 250G
$1.00,Chupa Chups Lollipops 10S 100G
$2.50,Chicken Wing Stick (PKT)250G
$2.50,Chicken Fillet (PKT)240G
$2.80,A1 Instant Fish Curry Sauce 240G
$1.70,Ajinomoto 200G
$4.00,Apitoon Abalone 200G
$4.05,Bobo Frozen Cuttlefish Ball 400G
$2.65,Tower Mas Sos Cili Ex Hot 340G
$2.25,Tower Mas Sos Cili Premium 340G
$8.45,Cadbury Favourites 320G
$7.90,Cadbury Glow 160G
$2.35,Hi-Chew Grape Mix 100G
$3.20,Orion Choco Pie Marshmallow 336G
$2.50,Chicken Breast (PKT)200G
$1.99,Chicken Boneless Leg (PKT)200G
$2.05,Ajinomoto 350G
$2.25,Li Chuan Breaded Scallop 160G
$4.45,Farmpride Chicken Burger 375G
$13.30,Royal G/Grain Fragrant Rice 5KG(NEWCROP)
$1.30,Dragon Shuangzheng Jiu ALC20% 150ML
$1.65,G/Star Cooking Rice Wine ALC20% 640ML
$11.90,Cadbury Glow 240G
$2.15,Orion Custard Pie Calcium 138G
$2.15,Orion Tiramisu Cake Cheese 138G
$5.35,JF Black Chicken 400G-700G
$6.90,JF Fresh Chicken - Large 1.4KG-1.6KG
$7.20,Amocan S'PORE Chicken Curry Paste 340G
$6.40,Sultan Chicken Patties 650G
$3.10,Royal G/Grain Premium Fragrant Rice 1KG
$18.40,Golden Flower Wu Chia Pi 280ML
$9.70,Lu Zhou Lao Jiao Er Qu Jiu ALC45% 125ML
$1.50,Regina Pandan Swiss Roll 150G
$3.10,Apl Cake Pandan 24X18G(A3030)
$6.60,JF Fresh Chicken - Small 1.0-1.3KG
$8.15,JF Female Kampung Chicken 0.9KG-1.1KG
$1.55,BIRD'S Custard Refill 300G
$5.80,Sultan Chicken Burger 650G
$5.80,Sultan Beef Burger 650G
$12.80,Royal G/Grain Premium Fragrant Rice 5KG
$23.80,Royal G/Grain Premium Fragrant Rice 10KG
$62.60,Moutai Yingbin Alc 53% 500ML
$3.50,Cadbury Choclairs Caramel Jar 190G
$7.40,JF Kampung Chicken 900G-1.1KG
$8.45,Danpo FRZ Ckn Thigh 2KG
$1.50,Cmm Fried Shallots 100G
$0.85,H/Family Pure Corn Flour 400G
$6.40,Sultan Fish Burger B/Crumbs 650G
$56.80,Royal G/Grain Premium Fragrant Rice 25KG
$15.40,Songhe Noble Red Rice 5KG
$2.00,Ajinomoto Tumix Anchovy Stock 120G+20%
$2.00,Ajinomoto Tumix Chicken Stock Pouch 120G
$7.90,Cadbury Enjoy Gift Box 175G
$8.45,Cadbury Favourites 320G
$11.50,Danpo Iqf FRZ Ckn Mid Joint Wing 2KG
$8.65,Danpo Chicken 3-JOINT Wings 2KG(IQF)
$1.00,H/Family Tapioca Starch 500G
$1.20,Jade Leaf Glutinous Rice Flour 500G
$3.60,S/Home Ckn&Prawn Shaomei 200G
$1.95,Fortune Mini Yutiao 160G
$15.35,Songhe Noble Brown Rice 5KG
$3.55,Songhe Noble Brown Rice 1KG
$2.90,A-Plus Meat Soup Powder 60G
$2.55,Baijia Chongqing Hot Pot 200G
$7.90,Cadbury Glow 160G
$11.90,Cadbury Glow 240G
$5.95,J/Fresh Iqf Frozen Chicken Drumstick 2KG
$3.35,J/Fresh Iqf Frozen Chicken Drumstick 1KG
$2.95,Amica Eldorada Salted Chips 130G
$1.95,Amica P/Chips Chips Ketchup 100G
$1.55,Mini Mantou Plain 250G
$1.35,T/Bites M/Bun Pumpkin 6X30G
$9.25,Naturel Organic Brown Rice 2KG
$6.90,New Moon Thai Red Cargo Rice 2KG
$2.55,Baijia Spicy Little Hot Pot 200G
$1.85,Sin Guo Chao Shan Fish Sauce 750G
$2.80,Corniche Mega Marshmallows 300G
$3.30,R/Mountain Marshmallows 300G
$5.00,Live Mud Crab 200G
$15.00,Live Mud Crab 400G
$2.25,Amica P/Chips Original Salted 100G
$1.35,T/Bites M/Bun Red Bean 6X30G
$0.90,JJW Round Puff Tofu 75G
$4.30,Anarkali F/Basmati Rice 1KG
$20.90,Anarkali S/Basmati Rice 5KG+EXTRA 500GM
$10.50,Sin Guo Chicken Sauce 1KG
$2.30,SL Sweet Sauce 280G
$1.75,Mello Kingdom Marshmallow 200G
$1.10,Blt Large White Mallow 200G
$5.50,Salmon Fish Meat 200G
$4.50,Salmon Fish Head 400G
$5.95,B&H Almond Roca Box 140G
$1.00,JJW Edges Puff Tofu 130G
$1.00,JJW Tofu Goreng 160G
$0.50,4-10 Cooling Water 200ML
$30.80,H/Family Ponni Rice 25KG
$34.80,House White Ponni Rice 25KG
$3.20,SL Veg B/Pepper Sauce 300G
$15.50,SL Black Pepper 2KG
$3.20,H/Kitty Mini Marshmallow 180G
$3.20,F95 Fry Chilli Anchovies Sesame 190G(N)
$15.00,Cod Fish Steak 180G
$12.50,JF Frozen Scallop 80/100 550G
$5.50,B&H Roca Thins Milk Chocolate 150G
$1.90,Alive Yoghurt Aloe Vera&Ndcc 2X135G
$1.00,Fortune Egg Tofu W/Omega 3 150G
$1.00,Fortune E/S Silken Egg Tofu 150G
$0.70,Ice Cool Oldenlandia Water 270ML
$1.90,Samdasoo Mineral Water 2L
$7.05,Malika Gold Premium Basmati Rice 2KG
$35.40,Frozen Chicken Griller 12X800G
$5.50,Top Choice Bolognese Chicken 500G
$2.75,HAI'S Chilli Crab Sauce 200G
$3.20,F96 Fry Anchovies 190G(N)
$3.30,F97 Crispy Anchovies Green Peas 200G(N)
$10.80,JF Frozen Scallop 60/80 550G
$16.80,JF 10/20 USA Frozen Scallop 550G
$1.90,Alive Yoghurt Apple&Pomelo 2X135G
$1.90,Alive Yoghurt M/Berry&A/V 2X135G
$3.20,Ballgus Chicken Curry Meat Ball 200G
$0.30,Jieke Pure Drinking Water 500ML
$0.60,Jieke Pure Drinking Water 1.5L
$3.80,Chang Organic White Glutinous Rice 1KG
$44.40,Frozen Chicken Thigh 2X6KPT
$92.80,Frozen Chicken Breast 16X1KG
$1.05,CHN Shanghai Green 250G
$5.20,3M Command Med Wire Hook 2S 17068
$1.80,HAI'S Curry Chicken Paste 170G
$1.80,HAI'S Curry Fish Paste 170G
$3.30,F98 Crispy Anchovies Peanut 200G(N)
$2.90,123 Butter Cuttlefish 80G
$4.95,JF Frozen Half Shell Scallop 550G
$5.50,JF Frozen Oyster Meat 550G
$1.90,Alive Yoghurt Mango&Ndcc 2X135G
$1.90,Alive Yoghurt Strawberry 2X135G
$3.20,Ballgus Chicken Cheese Meat Ball 200G
$2.90,Ballgus Chicken Meat Ball 200G
$57.40,Heineken Beer ALC5% 20X330ML
$28.25,Carlsberg Beer ALC5% 12X323ML
$4.95,R6 Glutinous Rice 3KG (N)
$5.85,R10 Black Glutinous Rice 1KG(N)
$100.00,Frozen Chicken Midjoint Wing 16X1KG
$69.90,Frozen Chicken Wing Stick 16X1KG
$1.30,CHN Baby Cai Xin 200G
$1.45,CHN Cai Xin 300G
$1.00,Cricket Lighter ED1
$1.05,Disposable Lighter 5S
$2.75,HAI'S Mee Siam Paste 230G
$0.55,Black Pepper Powder 5G(N)
$2.00,Arcenciel Carwash Sponge 2194
$2.80,Vicks Vapodrops Blue Peppermint 20S
$2.80,Vicks Vapodrops Original Menthol 20S
$4.95,Ind Boneless Pork Chop (200-250G)
$4.95,Ind Bone-In Pork Chop (350-400G)
$18.55,Drypers Wee Wee Dry Mega L 68S
$18.55,Drypers Wee Wee Dry Mega M 80S
$2.50,Ballgus Sausage Ckn Cheese 200G
$2.50,Ballgus Sausage Ckn Cheese Cocktail 200G
$5.10,Jolly Shandy Lemon ALC0.5% 6X323ML
$2.75,Carlsberg Beer ALC5% 323ML
$2.65,R1 Black Glutinous Rice 400G(N)
$3.50,R2 Red Cargo Rice 1KG(N)
$57.60,Frozen Chicken Wing 6X2KG
$33.00,Frozen Chicken Drumstick 15KG Layer Pack
$0.99,MYS CAM Cai Xin 300G
$1.00,MYS Green Stem Cai Xin 250G
$1.50,Happy Grass Mould HGMA32
$1.20,Ice Cream Spoon 142-016
$0.60,Black Pepper Seed 5G(N)
$0.65,White Pepper Powder 5G(N)
$11.80,Kit Car Wash(M) 2L
$3.15,Vicks Vapo Naturals Honey (P) 70G
$3.15,Vicks Vapo Naturals Lemon MENTHOL(P)70G
$3.95,Ind Lean Pork Mince (350-400G)
$4.95,Ind Pork Belly (250-300G)
$18.55,Drypers Wee Wee Dry Mega S 88S
$18.55,Drypers Wee Wee Dry Mega XL 56S
$6.95,Sunshine Cheese Pizza 240G
$6.95,Sunshine Hawaiian Pizza 340G
$4.45,Carlsberg Beer ALC5% 500ML (Can)
$3.20,Double Pen Coffee Mixture 500G
$6.00,Paddy King USA Calrose Rice 2.5KG
$10.80,H/Family Premium Short Grain Rice 5KG
$22.00,Well Trimmed Pangasius Fillet 6KG
$16.50,Untrimmed Fillet 170-220G 6KG
$1.10,CHN Broccoli
$1.50,CHN Cauliflower 1s (550-650G)
$49.90,Jml Table Mate 1S
$2.70,K/C 10'TNT Sparklers 0750T-10
$0.65,White Pepper Seed 5G(N)
$3.35,Autosol Metal Polish 100G
$3.35,Vicks Vapo Naturals RASPBERRY(B)40G
$1.40,Farmer Shandong Peanuts 120G
$4.95,Ind Pork (Sweet&Sour Meat) (200-250G)
$5.95,Frozen Steamboat Collar Slices 300G
$18.55,Drypers Wee Wee Dry Mega XXL46
$5.85,Adore Active Days (Day Use) 16S
$6.95,Sunshine S/Pepperoni Pizza 354G
$6.95,Sunshine Seafood Pizza 340G
$13.95,Aik Cheong Kopi O 1KG
$3.95,Chococino 15SX25G
$3.50,Kangaroo Calrose White Rice 1KG
$12.20,Kangaroo Calrose Rice 5KG
$92.80,Frozen Chicken Fillet 16X1KG
$99.00,T/Bites Smoked Duck Breast Bp 500GX20PKT
$1.20,CHN Beijing Cabbage 1s (650-750G)
$2.90,CHN Chinese Cabbage 1s (1.35-1.45KG)
$5.40,K/C 10'WHISTLING Sparklers 33010
$6.30,K/C 14'WHISTLING Sparklers 33014
$0.65,Cloves 5G(N)
$0.95,Kerisek Mutiara Coconut Paste 100G
$1.50,Hand Shandong Groundnuts 120G
$3.20,Hand Groundnuts Snack Pack 6X30G
$5.95,Frozen Steamboat Belly Slices 300G
$7.95,Frozen Steamboat Belly Slices 500G
$5.30,Adore Daily Freshness Pantyliner 30S
$4.65,Adore Dreamy Nights (Night Use) 8S
$6.95,Sunshine Turkey Ham Pizza 360G
$4.50,New Moon Muar Otah Mackerel Fillet 180G
$7.50,G7 3IN1 Instant Coffeemix 50+3X16G
$5.95,Old Town 3IN1 Coffee L/Sgr 15+2X35G
$3.40,Okome Shortgrain Rice 1KG
$10.90,Kangaroo Low Gi Rice 2KG
$62.50,T/Bites Crispy Ckn Nugget 1KGX10PKT
$1.80,CHN Chinese Cabbage (Half) (800-900G)
$1.35,MYS/VNM Tomato (5-7s) (500-600G)
$7.10,Osram Extra Bright Fcl L40W/865
$2.50,Ronson Gas Lighter Ref 300ML
$0.90,Ayam Trim Coconut Milk 200ML
$2.95,T217 Roasted Green Peas 400G
$9.90,Croco Farm Crocodile Flank Meat 250G
$4.00,Dacai Braised Trotters 280G
$18.00,Ba Wang Shp H/Fall 200ML+CD 200ML
$8.70,Ba Wang Shp Nutri Moisturing 400ML
$4.50,New Moon Muar Otah Mackerel F&Prawn 180G
$4.50,Newmoon M/Otah Mackerel F&C/Fish 180G
$4.20,Lipton Yel Label Tea 50X2G
$5.90,Lipton Milk Tea Teh Halia 12X21G
$2.65,Ting Top Rice Cake Slices 454G
$1.80,W/Swallow Xin Zhu Rice Stick 400G
$38.80,T/Bites Roti Prata Plain 1950GX6PKT
